Reference ID,Formula,Microstructure,Processing Method,Calculated Density (g/cm³),Yield Strength (MPa),Strength-to-Weight Ratio (MPa·cm³/g),Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr
188,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2,CAST,6.7,1380.0,205.97014925373134,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC+Sec.,ANNEAL,6.7,1430.0,213.43283582089552,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,ANNEAL,6.7,1690.0,252.23880597014926,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,ANNEAL,6.7,1220.0,182.08955223880596,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,ANNEAL,6.7,1450.0,216.4179104477612,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Al0.885 Cr1 Fe1 Ni1,BCC+B2,CAST,6.4,770.0,120.3125,0.0,0.228,0.0,0.0,0.0,0.0,0.257,0.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Al1 Cr1 Fe1 Ni1,BCC+B2,CAST,6.3,843.2,133.84126984126985,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Al1 Cr0.889 Fe0.889 Ni0.889,BCC+B2,CAST,6.1,1044.0,171.14754098360658,0.0,0.273,0.0,0.0,0.0,0.0,0.242,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Al1 Cr0.828 Fe0.828 Ni0.828,BCC+B2,CAST,6.0,906.8,151.13333333333333,0.0,0.287,0.0,0.0,0.0,0.0,0.238,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Al1 Cr0.767 Fe0.767 Ni0.767,BCC+B2,CAST,5.9,1122.8,190.30508474576268,0.0,0.303,0.0,0.0,0.0,0.0,0.232,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Co1 Cr1 Fe1 Mn1 Ni1,FCC,ANNEAL,8.0,230.0,28.75,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Co1 Cr1 Fe1 Mn1 Ni1 V0.263,FCC+Sec.,ANNEAL,7.9,200.0,25.31645569620253,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
202,Co1 Cr1 Fe1 Mn1 Ni1 V0.5,FCC+Sec.,ANNEAL,7.8,620.0,79.48717948717949,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0
202,Co1 Cr1 Fe1 Mn1 Ni1 V0.765,FCC+Sec.,ANNEAL,7.7,780.0,101.2987012987013,0.0,0.0,0.0,0.0,0.0,0.173,0.173,0.0,0.173,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0
202,Co1 Cr1 Fe1 Mn1 Ni1 V1,FCC+Sec.,ANNEAL,7.7,1700.0,220.77922077922076,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0
115,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,8.0,210.0,26.25,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,8.0,1150.0,143.75,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,8.0,1300.0,162.5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Nb1 Ta1 Ti1 V1,BCC,POWDER,9.2,1108.0,120.43478260869566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
125,Nb1 Ta1 Ti1 V1,BCC,POWDER,9.2,1308.0,142.17391304347828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
125,Nb1 Ta1 Ti1 V1,BCC,POWDER,9.2,1373.0,149.23913043478262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
136,Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,8.0,1314.0,164.25,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Al0.1 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,7.9,1631.0,206.45569620253164,0.0,0.02,0.0,0.0,0.0,0.196,0.196,0.0,0.196,0.0,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Al0.3 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,7.6,1836.0,241.57894736842107,0.0,0.057,0.0,0.0,0.0,0.189,0.189,0.0,0.189,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Al0.5 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,7.4,1932.0,261.0810810810811,0.0,0.091,0.0,0.0,0.0,0.182,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Al0.7 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,7.1,2230.0,314.08450704225356,0.0,0.123,0.0,0.0,0.0,0.175,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,8.0,216.0,27.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Co1 Cr1 Fe1 Mn1 Mo0.042 Ni1,FCC,CAST,8.1,225.0,27.77777777777778,0.0,0.0,0.0,0.0,0.0,0.198,0.198,0.0,0.198,0.0,0.0,0.0,0.0,0.198,0.008,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Co1 Cr1 Fe1 Mn1 Mo0.087 Ni1,FCC+Sec.,CAST,8.1,330.0,40.74074074074074,0.0,0.0,0.0,0.0,0.0,0.197,0.197,0.0,0.197,0.0,0.0,0.0,0.0,0.197,0.017,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Co1 Cr1 Fe1 Mn1 Mo0.136 Ni1,FCC+Sec.,CAST,8.1,560.0,69.13580246913581,0.0,0.0,0.0,0.0,0.0,0.195,0.195,0.0,0.195,0.0,0.0,0.0,0.0,0.195,0.026,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Co1 Cr1 Fe1 Mn1 Mo0.19 Ni1,FCC+Sec.,CAST,8.1,765.0,94.44444444444444,0.0,0.0,0.0,0.0,0.0,0.193,0.193,0.0,0.193,0.0,0.0,0.0,0.0,0.193,0.037,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Al1 Co1 Cr1 Ni1,BCC+B2,CAST,6.4,1750.0,273.4375,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC+Laves+Sec.,POWDER,11.7,3416.0,291.965811965812,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167,0.167,0.0,0.0,0.0
147,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC+Laves+Sec.,POWDER,11.7,3410.0,291.45299145299145,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167,0.167,0.0,0.0,0.0
147,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC+Laves+Sec.,POWDER,11.7,3338.0,285.2991452991453,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167,0.167,0.0,0.0,0.0
153,Al0.544 C0.001 Co0.69 Fe1 Ni0.69,B2+L12,CAST,7.0,1202.0,171.71428571428572,0.0,0.186,0.0,0.0,0.0,0.236,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Cr0.286 Mo0.476 Nb1 Ta0.024 Ti0.31 V0.286,BCC+Sec.,POWDER,8.0,2680.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.12,0.0,0.0,0.0,0.0
207,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,8.7,1719.0,197.58620689655174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
215,Al1 Co1 Cr1 Fe1 Ni1,B2+BCC,CAST,6.7,1631.0,243.43283582089552,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Al1 Co1 Cr1 Fe1 Ni1,B2+BCC,CAST,6.7,1209.0,180.44776119402985,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Mo1 Nb1 Re0.5 W1,BCC,CAST,13.7,896.0,65.4014598540146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0
219,C0.2 Mo1 Nb1 Re0.5 Ta0.2 W1,BCC+Sec.,CAST,13.5,1074.0,79.55555555555556,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.256,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.051,0.0,0.0,0.256,0.0,0.0,0.0
219,C0.4 Mo1 Nb1 Re0.5 Ta0.4 W1,BCC+Sec.,CAST,13.4,1144.0,85.3731343283582,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.233,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.093,0.0,0.0,0.233,0.0,0.0,0.0
219,C0.5 Mo1 Nb1 Re0.5 Ta0.5 W1,BCC+Sec.,CAST,13.3,1202.0,90.37593984962406,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.111,0.0,0.0,0.222,0.0,0.0,0.0
219,C0.6 Mo1 Nb1 Re0.5 Ta0.6 W1,BCC+Sec.,CAST,13.3,1241.0,93.30827067669172,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.213,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.128,0.0,0.0,0.213,0.0,0.0,0.0
224,Al1 Co0.5 Cr0.5 Fe0.5 Ni0.5,BCC+B2,CAST,5.9,1241.0,210.33898305084745,0.0,0.333,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Al1 Co0.556 Cr0.556 Fe0.556 Ni0.556 Ti0.111,BCC+B2,CAST,5.9,1324.0,224.40677966101694,0.0,0.3,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0
224,Al1 Co0.667 Cr0.667 Fe0.667 Ni0.667 Ti0.333,BCC+B2,CAST,6.1,1566.0,256.72131147540983,0.0,0.25,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0
224,Al1 Co0.833 Cr0.833 Fe0.833 Ni0.833 Ti0.667,BCC+B2,CAST,6.2,1503.0,242.41935483870967,0.0,0.2,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0
224,Al1 Co1 Cr1 Fe1 Ni1 Ti1,BCC+B2+Laves,CAST,6.2,1448.0,233.54838709677418,0.0,0.167,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0
224,Al0.667 Co0.833 Cr0.833 Fe0.833 Ni0.833 Ti1,BCC+B2+Laves,CAST,6.3,1272.0,201.9047619047619,0.0,0.133,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
230,Hf1 Nb1 Ta1 Ti1 W1 Zr1,BCC+Laves,CAST,11.2,1550.0,138.39285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.0,0.0,0.167
230,Hf1 Mo1 Nb1 Ta1 Ti1 W1 Zr1,BCC+Laves,CAST,11.1,1637.0,147.4774774774775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,0.0,0.143,0.0,0.0,0.143
231,Nb1 Ti1 Zr1,BCC,CAST,6.5,1223.0,188.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.333
231,Hf1 Nb1 Ti1 Zr1,BCC,CAST,8.4,1000.0,119.04761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
232,Co1 Cr1 Fe1 Ni1,FCC,CAST,8.2,163.0,19.878048780487806,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Co1 Cr1 Fe1 Ni1 W0.2,FCC,CAST,8.9,335.0,37.640449438202246,0.0,0.0,0.0,0.0,0.0,0.238,0.238,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0
232,Co1 Cr1 Fe1 Ni1 W0.5,FCC+Sec.,CAST,9.8,556.0,56.73469387755102,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0
233,Cr1 Fe1 Mo1 Nb1 V1,BCC+Laves,CAST,8.1,2663.0,328.7654320987655,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
233,Cr1 Fe1 Mo1 Nb1 Ti1,BCC+Laves,CAST,7.6,1647.0,216.71052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
233,Fe1 Mo1 Nb1 Ti1 V1,BCC+B2,CAST,7.4,1707.0,230.67567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0
239,Hf0.25 Ti1 V0.5 Zr0.5,BCC,CAST,6.5,1160.0,178.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.222,0.0,0.0,0.0,0.222
239,Hf0.25 Nb0.125 Ti1 V0.5 Zr0.5,BCC,CAST,6.6,1115.0,168.93939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.211,0.0,0.0,0.0,0.211
239,Hf0.25 Nb0.25 Ti1 V0.5 Zr0.5,BCC,CAST,6.7,1065.0,158.955223880597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.2
239,Hf0.25 Nb0.375 Ti1 V0.5 Zr0.5,BCC,CAST,6.8,1025.0,150.73529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.19,0.0,0.0,0.0,0.19
239,Hf0.25 Nb0.5 Ti1 V0.5 Zr0.5,BCC,CAST,6.9,980.0,142.02898550724638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.182,0.0,0.0,0.0,0.182
243,Al1 Co1 Cr1 Fe1 Ni1,BCC+FCC,POWDER,6.7,1221.1,182.25373134328356,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Al1 Co1 Cr1 Fe1 Ni1,BCC+FCC,POWDER,6.7,1186.7,177.11940298507463,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Al1 Co1 Cr1 Fe1 Ni1,BCC+FCC,POWDER,6.7,1112.9,166.1044776119403,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,9.9,2500.0,252.5252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,9.9,1260.0,127.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,9.9,1630.0,164.64646464646464,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,9.9,2030.0,205.05050505050505,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
244,Cr1 Mo1 Nb1 Ti1 W1,BCC+Laves,POWDER,9.9,1920.0,193.93939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,6.7,520.0,77.61194029850746,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,6.7,1150.0,171.6417910447761,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,6.7,1287.0,192.08955223880596,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Al1 Co1 Cr1 Fe1 Ni1,BCC+B2+FCC,POWDER,6.7,1286.0,191.94029850746267,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
